dateymd,state,confirmed,deceased,recovered,confirmed_prev,confirmed_diff,confirmed_perc,confirmed_cum,confirmed_cum_prev,confirmed_cum_diff,confirmed_cum_perc,deceased_prev,deceased_diff,deceased_perc,deceased_cum,deceased_cum_prev,deceased_cum_diff,deceased_cum_perc,recovered_prev,recovered_diff,recovered_perc,recovered_cum,recovered_cum_prev,recovered_cum_diff,recovered_cum_perc,active,active_cum,active_prev,active_diff,active_perc,active_cum_prev,active_cum_diff,active_cum_perc
2020-03-14,Himachal Pradesh,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-14,Jammu and Kashmir,2,0,0,0,2,0.0,2,0,2,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,2,2,0,2,0.0,0,2,0.0
2020-03-14,Jharkhand,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-14,Karnataka,6,1,0,0,6,0.0,6,0,6,0.0,0,1,0.0,1,0,1,0.0,0,0,0.0,0,0,0,0.0,5,5,0,5,0.0,0,5,0.0
2020-03-14,Kerala,19,0,3,0,19,0.0,19,0,19,0.0,0,0,0.0,0,0,0,0.0,0,3,0.0,3,0,3,0.0,16,16,0,16,0.0,0,16,0.0
2020-03-14,Ladakh,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-14,Lakshadweep,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-14,Madhya Pradesh,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-14,Maharashtra,14,0,0,0,14,0.0,14,0,14,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,14,14,0,14,0.0,0,14,0.0
2020-03-14,Manipur,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-14,Meghalaya,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-14,Mizoram,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-14,Nagaland,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-14,Odisha,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-14,Puducherry,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-14,Punjab,1,0,0,0,1,0.0,1,0,1,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,1,1,0,1,0.0,0,1,0.0
2020-03-14,Rajasthan,3,0,1,0,3,0.0,3,0,3,0.0,0,0,0.0,0,0,0,0.0,0,1,0.0,1,0,1,0.0,2,2,0,2,0.0,0,2,0.0
2020-03-14,Sikkim,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-14,State Unassigned,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-14,Tamil Nadu,1,0,0,0,1,0.0,1,0,1,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,1,1,0,1,0.0,0,1,0.0
2020-03-14,Telangana,1,0,0,0,1,0.0,1,0,1,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,1,1,0,1,0.0,0,1,0.0
2020-03-14,Tripura,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-14,Uttar Pradesh,12,0,4,0,12,0.0,12,0,12,0.0,0,0,0.0,0,0,0,0.0,0,4,0.0,4,0,4,0.0,8,8,0,8,0.0,0,8,0.0
2020-03-14,Uttarakhand,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-14,West Bengal,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-15,Andaman and Nicobar Islands,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-15,Andhra Pradesh,0,0,0,1,-1,-100.0,1,1,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,1,1,-1,-100.0,1,0,0.0
2020-03-15,Arunachal Pradesh,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-15,Assam,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-15,Bihar,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-15,Chandigarh,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-15,Chhattisgarh,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-15,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-15,Delhi,0,0,1,7,-7,-100.0,7,7,0,0.0,1,-1,-100.0,1,1,0,0.0,1,0,0.0,2,1,1,100.0,-1,4,5,-6,-120.0,5,-1,-20.0
2020-03-15,Goa,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-15,Gujarat,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-15,Haryana,0,0,0,14,-14,-100.0,14,14,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,14,14,-14,-100.0,14,0,0.0
2020-03-15,Himachal Pradesh,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-15,Jammu and Kashmir,0,0,0,2,-2,-100.0,2,2,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,2,2,-2,-100.0,2,0,0.0
2020-03-15,Jharkhand,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-15,Karnataka,0,0,0,6,-6,-100.0,6,6,0,0.0,1,-1,-100.0,1,1,0,0.0,0,0,0.0,0,0,0,0.0,0,5,5,-5,-100.0,5,0,0.0
2020-03-15,Kerala,5,0,0,19,-14,-73.68,24,19,5,26.32,0,0,0.0,0,0,0,0.0,3,-3,-100.0,3,3,0,0.0,5,21,16,-11,-68.75,16,5,31.25
2020-03-15,Ladakh,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-15,Lakshadweep,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-15,Madhya Pradesh,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-15,Maharashtra,18,0,0,14,4,28.57,32,14,18,128.57,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,18,32,14,4,28.57,14,18,128.57
2020-03-15,Manipur,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-15,Meghalaya,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-15,Mizoram,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-15,Nagaland,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-15,Odisha,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-15,Puducherry,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-15,Punjab,0,0,0,1,-1,-100.0,1,1,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,1,1,-1,-100.0,1,0,0.0
2020-03-15,Rajasthan,1,0,2,3,-2,-66.67,4,3,1,33.33,0,0,0.0,0,0,0,0.0,1,1,100.0,3,1,2,200.0,-1,1,2,-3,-150.0,2,-1,-50.0
2020-03-15,Sikkim,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-15,State Unassigned,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-15,Tamil Nadu,0,0,0,1,-1,-100.0,1,1,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,1,1,-1,-100.0,1,0,0.0
2020-03-15,Telangana,2,0,1,1,1,100.0,3,1,2,200.0,0,0,0.0,0,0,0,0.0,0,1,0.0,1,0,1,0.0,1,2,1,0,0.0,1,1,100.0
2020-03-15,Tripura,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-15,Uttar Pradesh,1,0,0,12,-11,-91.67,13,12,1,8.33,0,0,0.0,0,0,0,0.0,4,-4,-100.0,4,4,0,0.0,1,9,8,-7,-87.5,8,1,12.5
2020-03-15,Uttarakhand,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-15,West Bengal,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-16,Andaman and Nicobar Islands,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-16,Andhra Pradesh,0,0,0,0,0,0.0,1,1,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,1,0,0,0.0,1,0,0.0
2020-03-16,Arunachal Pradesh,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-16,Assam,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-16,Bihar,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-16,Chandigarh,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-16,Chhattisgarh,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-16,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-16,Delhi,0,0,0,0,0,0.0,7,7,0,0.0,0,0,0.0,1,1,0,0.0,1,-1,-100.0,2,2,0,0.0,0,4,-1,1,0.0,4,0,0.0
2020-03-16,Goa,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-16,Gujarat,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-16,Haryana,0,0,0,0,0,0.0,14,14,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,14,0,0,0.0,14,0,0.0
2020-03-16,Himachal Pradesh,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-16,Jammu and Kashmir,1,0,0,0,1,0.0,3,2,1,50.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,1,3,0,1,0.0,2,1,50.0
2020-03-16,Jharkhand,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-16,Karnataka,1,0,0,0,1,0.0,7,6,1,16.67,0,0,0.0,1,1,0,0.0,0,0,0.0,0,0,0,0.0,1,6,0,1,0.0,5,1,20.0
2020-03-16,Kerala,3,0,0,5,-2,-40.0,27,24,3,12.5,0,0,0.0,0,0,0,0.0,0,0,0.0,3,3,0,0.0,3,24,5,-2,-40.0,21,3,14.29
2020-03-16,Ladakh,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-16,Lakshadweep,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-16,Madhya Pradesh,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-16,Maharashtra,6,0,0,18,-12,-66.67,38,32,6,18.75,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,6,38,18,-12,-66.67,32,6,18.75
2020-03-16,Manipur,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-16,Meghalaya,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-16,Mizoram,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-16,Nagaland,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-16,Odisha,1,0,0,0,1,0.0,1,0,1,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,1,1,0,1,0.0,0,1,0.0
2020-03-16,Puducherry,1,0,0,0,1,0.0,1,0,1,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,1,1,0,1,0.0,0,1,0.0
2020-03-16,Punjab,0,0,0,0,0,0.0,1,1,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,1,0,0,0.0,1,0,0.0
2020-03-16,Rajasthan,0,0,0,1,-1,-100.0,4,4,0,0.0,0,0,0.0,0,0,0,0.0,2,-2,-100.0,3,3,0,0.0,0,1,-1,1,0.0,1,0,0.0
2020-03-16,Sikkim,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-16,State Unassigned,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-16,Tamil Nadu,0,0,1,0,0,0.0,1,1,0,0.0,0,0,0.0,0,0,0,0.0,0,1,0.0,1,0,1,0.0,-1,0,0,-1,0.0,1,-1,-100.0
2020-03-16,Telangana,1,0,0,2,-1,-50.0,4,3,1,33.33,0,0,0.0,0,0,0,0.0,1,-1,-100.0,1,1,0,0.0,1,3,1,0,0.0,2,1,50.0
2020-03-16,Tripura,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-16,Uttar Pradesh,0,0,0,1,-1,-100.0,13,13,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,4,4,0,0.0,0,9,1,-1,-100.0,9,0,0.0
2020-03-16,Uttarakhand,1,0,0,0,1,0.0,1,0,1,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,1,1,0,1,0.0,0,1,0.0
2020-03-16,West Bengal,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-17,Andaman and Nicobar Islands,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-17,Andhra Pradesh,0,0,0,0,0,0.0,1,1,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,1,0,0,0.0,1,0,0.0
2020-03-17,Arunachal Pradesh,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-17,Assam,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-17,Bihar,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-17,Chandigarh,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-17,Chhattisgarh,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-17,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-17,Delhi,1,0,0,0,1,0.0,8,7,1,14.29,0,0,0.0,1,1,0,0.0,0,0,0.0,2,2,0,0.0,1,5,0,1,0.0,4,1,25.0
2020-03-17,Goa,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-17,Gujarat,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-17,Haryana,1,0,0,0,1,0.0,15,14,1,7.14,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,1,15,0,1,0.0,14,1,7.14
2020-03-17,Himachal Pradesh,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-17,Jammu and Kashmir,0,0,0,1,-1,-100.0,3,3,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,3,1,-1,-100.0,3,0,0.0
2020-03-17,Jharkhand,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-17,Karnataka,2,0,0,1,1,100.0,9,7,2,28.57,0,0,0.0,1,1,0,0.0,0,0,0.0,0,0,0,0.0,2,8,1,1,100.0,6,2,33.33
2020-03-17,Kerala,0,0,0,3,-3,-100.0,27,27,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,3,3,0,0.0,0,24,3,-3,-100.0,24,0,0.0
2020-03-17,Ladakh,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-17,Lakshadweep,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-17,Madhya Pradesh,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-17,Maharashtra,3,1,0,6,-3,-50.0,41,38,3,7.89,0,1,0.0,1,0,1,0.0,0,0,0.0,0,0,0,0.0,2,40,6,-4,-66.67,38,2,5.26
2020-03-17,Manipur,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-17,Meghalaya,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-17,Mizoram,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-17,Nagaland,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
2020-03-17,Odisha,0,0,0,1,-1,-100.0,1,1,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,1,1,-1,-100.0,1,0,0.0
2020-03-17,Puducherry,0,0,0,1,-1,-100.0,1,1,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,1,1,-1,-100.0,1,0,0.0
2020-03-17,Punjab,0,0,0,0,0,0.0,1,1,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,1,0,0,0.0,1,0,0.0
2020-03-17,Rajasthan,0,0,0,0,0,0.0,4,4,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,3,3,0,0.0,0,1,0,0,0.0,1,0,0.0
2020-03-17,Sikkim,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0
